,similarity_measure,functional_similarity_measure,quality_measure,corr,pval,domain,architecture,representation_dataset,identifier
217,SVCCA,JSD,spearmanr,0.16416337285902502,0.2812196139851275,VISION,VGG19,ImageNet100,Normal
218,SVCCA,JSD,kendalltau,0.1212121212121212,0.24044374685974856,VISION,VGG19,ImageNet100,Normal
219,SVCCA,Disagreement,pearsonr,0.06481419404939052,0.6722973602456135,VISION,VGG19,ImageNet100,Normal
220,SVCCA,Disagreement,spearmanr,0.010282778159024914,0.9465501726323502,VISION,VGG19,ImageNet100,Normal
221,SVCCA,Disagreement,kendalltau,0.014257092257915587,0.8909784694358907,VISION,VGG19,ImageNet100,Normal
222,SVCCA,AbsoluteAccDiff,pearsonr,-0.2790319779133763,0.06342679192529757,VISION,VGG19,ImageNet100,Normal
223,SVCCA,AbsoluteAccDiff,spearmanr,-0.2952733323005829,0.04893404576948495,VISION,VGG19,ImageNet100,Normal
224,SVCCA,AbsoluteAccDiff,kendalltau,-0.214076287663459,0.03975153530469074,VISION,VGG19,ImageNet100,Normal
225,HardCorrelationMatch,JSD,pearsonr,-0.08167445945259298,0.5937818311741059,VISION,VGG19,ImageNet100,Normal
226,HardCorrelationMatch,JSD,spearmanr,-0.05006587615283267,0.7439658378540163,VISION,VGG19,ImageNet100,Normal
227,HardCorrelationMatch,JSD,kendalltau,-0.02424242424242424,0.8143828492101933,VISION,VGG19,ImageNet100,Normal
228,HardCorrelationMatch,Disagreement,pearsonr,-0.2063556227718873,0.17382626802705364,VISION,VGG19,ImageNet100,Normal
229,HardCorrelationMatch,Disagreement,spearmanr,-0.17586187261716973,0.2478640546576286,VISION,VGG19,ImageNet100,Normal
230,HardCorrelationMatch,Disagreement,kendalltau,-0.12016692045957424,0.24797895602224918,VISION,VGG19,ImageNet100,Normal
231,HardCorrelationMatch,AbsoluteAccDiff,pearsonr,0.010700571810851659,0.9443818135732633,VISION,VGG19,ImageNet100,Normal
232,HardCorrelationMatch,AbsoluteAccDiff,spearmanr,-0.027885827096036295,0.8557121642557451,VISION,VGG19,ImageNet100,Normal
233,HardCorrelationMatch,AbsoluteAccDiff,kendalltau,-0.024465861447252456,0.8142023891364805,VISION,VGG19,ImageNet100,Normal
234,SoftCorrelationMatch,JSD,pearsonr,-0.18400303371269142,0.22629454816573066,VISION,VGG19,ImageNet100,Normal
235,SoftCorrelationMatch,JSD,spearmanr,-0.1649538866930171,0.2788773036343012,VISION,VGG19,ImageNet100,Normal
236,SoftCorrelationMatch,JSD,kendalltau,-0.11313131313131311,0.27324518730467084,VISION,VGG19,ImageNet100,Normal
237,SoftCorrelationMatch,Disagreement,pearsonr,-0.29399720505992216,0.04996574045792001,VISION,VGG19,ImageNet100,Normal
238,SoftCorrelationMatch,Disagreement,spearmanr,-0.2891701781002712,0.05402836285706027,VISION,VGG19,ImageNet100,Normal
239,SoftCorrelationMatch,Disagreement,kendalltau,-0.1995992916108182,0.054993599896611164,VISION,VGG19,ImageNet100,Normal
240,SoftCorrelationMatch,AbsoluteAccDiff,pearsonr,-0.11769081519375231,0.4413241652994768,VISION,VGG19,ImageNet100,Normal
241,SoftCorrelationMatch,AbsoluteAccDiff,spearmanr,-0.10092955386295879,0.5094519491990004,VISION,VGG19,ImageNet100,Normal
242,SoftCorrelationMatch,AbsoluteAccDiff,kendalltau,-0.06728111897994425,0.5181029085436675,VISION,VGG19,ImageNet100,Normal
243,DistanceCorrelation,JSD,pearsonr,-0.019420819500603134,0.8992375279861633,VISION,VGG19,ImageNet100,Normal
244,DistanceCorrelation,JSD,spearmanr,0.04295125164690381,0.7793646377848388,VISION,VGG19,ImageNet100,Normal
245,DistanceCorrelation,JSD,kendalltau,0.032323232323232316,0.7542546545226404,VISION,VGG19,ImageNet100,Normal
246,DistanceCorrelation,Disagreement,pearsonr,-0.25603909719750506,0.08957226552586894,VISION,VGG19,ImageNet100,Normal
247,DistanceCorrelation,Disagreement,spearmanr,-0.24995060755783644,0.09773437024895684,VISION,VGG19,ImageNet100,Normal
248,DistanceCorrelation,Disagreement,kendalltau,-0.162938197233321,0.11723842827550761,VISION,VGG19,ImageNet100,Normal
249,DistanceCorrelation,AbsoluteAccDiff,pearsonr,-0.22612462640160935,0.13527311285466326,VISION,VGG19,ImageNet100,Normal
250,DistanceCorrelation,AbsoluteAccDiff,spearmanr,-0.2110225355423456,0.1640817947329734,VISION,VGG19,ImageNet100,Normal
251,DistanceCorrelation,AbsoluteAccDiff,kendalltau,-0.15698927761986992,0.1315624318492264,VISION,VGG19,ImageNet100,Normal
252,EigenspaceOverlapScore,JSD,pearsonr,0.12747925890190268,0.40399641469806136,VISION,VGG19,ImageNet100,Normal
253,EigenspaceOverlapScore,JSD,spearmanr,0.1525691699604743,0.3170503712565347,VISION,VGG19,ImageNet100,Normal
254,EigenspaceOverlapScore,JSD,kendalltau,0.1111111111111111,0.2819025817283859,VISION,VGG19,ImageNet100,Normal
255,EigenspaceOverlapScore,Disagreement,pearsonr,-0.3919023945989574,0.007758203875078665,VISION,VGG19,ImageNet100,Normal
256,EigenspaceOverlapScore,Disagreement,spearmanr,-0.4109156348933418,0.005047851552105232,VISION,VGG19,ImageNet100,Normal
257,EigenspaceOverlapScore,Disagreement,kendalltau,-0.31772948460497596,0.0022534723211470697,VISION,VGG19,ImageNet100,Normal
258,EigenspaceOverlapScore,AbsoluteAccDiff,pearsonr,-0.001394227329385737,0.9927476731045703,VISION,VGG19,ImageNet100,Normal
259,EigenspaceOverlapScore,AbsoluteAccDiff,spearmanr,0.08029536029071443,0.6000502874972924,VISION,VGG19,ImageNet100,Normal
260,EigenspaceOverlapScore,AbsoluteAccDiff,kendalltau,0.04893172289450491,0.6383433381305625,VISION,VGG19,ImageNet100,Normal
261,IMDScore,JSD,pearsonr,0.07709503712365949,0.6147067863760565,VISION,VGG19,ImageNet100,Normal
262,IMDScore,JSD,spearmanr,0.10843214756258235,0.4783177048750411,VISION,VGG19,ImageNet100,Normal
263,IMDScore,JSD,kendalltau,0.07878787878787878,0.4454509069408539,VISION,VGG19,ImageNet100,Normal
264,IMDScore,Disagreement,pearsonr,-0.00021799368443069342,0.9988660515297275,VISION,VGG19,ImageNet100,Normal
265,IMDScore,Disagreement,spearmanr,0.024124979526943074,0.8750052664656978,VISION,VGG19,ImageNet100,Normal
266,IMDScore,Disagreement,kendalltau,0.02647745705041466,0.7990695129085643,VISION,VGG19,ImageNet100,Normal
267,IMDScore,AbsoluteAccDiff,pearsonr,-0.15194656642787355,0.3190527066899061,VISION,VGG19,ImageNet100,Normal
268,IMDScore,AbsoluteAccDiff,spearmanr,-0.17001784416235843,0.26417692159240275,VISION,VGG19,ImageNet100,Normal
269,IMDScore,AbsoluteAccDiff,kendalltau,-0.10601873293809397,0.30850274599329264,VISION,VGG19,ImageNet100,Normal
270,Gulp,JSD,pearsonr,0.13172490040971585,0.38839095548600905,VISION,VGG19,ImageNet100,Normal
271,Gulp,JSD,spearmanr,0.1461133069828722,0.3381993755799002,VISION,VGG19,ImageNet100,Normal
272,Gulp,JSD,kendalltau,0.11515151515151513,0.26477138705762315,VISION,VGG19,ImageNet100,Normal
273,Gulp,Disagreement,pearsonr,-0.38767906079075987,0.008507540099419635,VISION,VGG19,ImageNet100,Normal
274,Gulp,Disagreement,spearmanr,-0.4147387190806716,0.004616151314544938,VISION,VGG19,ImageNet100,Normal
275,Gulp,Disagreement,kendalltau,-0.321802939535809,0.001976240231823928,VISION,VGG19,ImageNet100,Normal
276,Gulp,AbsoluteAccDiff,pearsonr,0.014339082446262173,0.9255163357877588,VISION,VGG19,ImageNet100,Normal
277,Gulp,AbsoluteAccDiff,spearmanr,0.10435759880147862,0.495100573881204,VISION,VGG19,ImageNet100,Normal
278,Gulp,AbsoluteAccDiff,kendalltau,0.0693199407672153,0.5055028320288129,VISION,VGG19,ImageNet100,Normal
279,LinearRegression,JSD,pearsonr,0.226718370784913,0.031647153970405954,VISION,VGG19,ImageNet100,Normal
280,LinearRegression,JSD,spearmanr,0.253806734827023,0.015785748150038914,VISION,VGG19,ImageNet100,Normal
281,LinearRegression,JSD,kendalltau,0.17275856384301735,0.01646198576672042,VISION,VGG19,ImageNet100,Normal
282,LinearRegression,Disagreement,pearsonr,-0.24616383259925806,0.01934667559602196,VISION,VGG19,ImageNet100,Normal
283,LinearRegression,Disagreement,spearmanr,-0.23560335171397098,0.02538748014401624,VISION,VGG19,ImageNet100,Normal
284,LinearRegression,Disagreement,kendalltau,-0.16758967360034466,0.020915038259041643,VISION,VGG19,ImageNet100,Normal
285,LinearRegression,AbsoluteAccDiff,pearsonr,-0.02337917177334439,0.826865182365869,VISION,VGG19,ImageNet100,Normal
286,LinearRegression,AbsoluteAccDiff,spearmanr,0.08833819660145435,0.4076957536692455,VISION,VGG19,ImageNet100,Normal
287,LinearRegression,AbsoluteAccDiff,kendalltau,0.03345103370302059,0.6451037445389682,VISION,VGG19,ImageNet100,Normal
288,JaccardSimilarity,JSD,pearsonr,0.3407508682727999,0.021990762093158624,VISION,VGG19,ImageNet100,Normal
289,JaccardSimilarity,JSD,spearmanr,0.3326745718050066,0.025557278469815214,VISION,VGG19,ImageNet100,Normal
290,JaccardSimilarity,JSD,kendalltau,0.22828282828282825,0.027049394307273895,VISION,VGG19,ImageNet100,Normal
291,JaccardSimilarity,Disagreement,pearsonr,-0.1342990090064156,0.3791044835068814,VISION,VGG19,ImageNet100,Normal
292,JaccardSimilarity,Disagreement,spearmanr,-0.11258323779240101,0.46153305600800676,VISION,VGG19,ImageNet100,Normal
293,JaccardSimilarity,Disagreement,kendalltau,-0.08757928101291004,0.399800222919762,VISION,VGG19,ImageNet100,Normal
294,JaccardSimilarity,AbsoluteAccDiff,pearsonr,-0.044556972182765,0.7713338670236008,VISION,VGG19,ImageNet100,Normal
295,JaccardSimilarity,AbsoluteAccDiff,spearmanr,0.06612171294875746,0.6660692603965224,VISION,VGG19,ImageNet100,Normal
296,JaccardSimilarity,AbsoluteAccDiff,kendalltau,0.022427039659981416,0.8294366357819678,VISION,VGG19,ImageNet100,Normal
297,RankSimilarity,JSD,pearsonr,0.040112163880267046,0.7936191652838414,VISION,VGG19,ImageNet100,Normal
298,RankSimilarity,JSD,spearmanr,0.04993412384716732,0.7446168997830169,VISION,VGG19,ImageNet100,Normal
299,RankSimilarity,JSD,kendalltau,0.046464646464646465,0.6527200241315252,VISION,VGG19,ImageNet100,Normal
300,RankSimilarity,Disagreement,pearsonr,-0.3146402054033722,0.03528536752752283,VISION,VGG19,ImageNet100,Normal
301,RankSimilarity,Disagreement,spearmanr,-0.31916161439742724,0.03259857346793577,VISION,VGG19,ImageNet100,Normal
302,RankSimilarity,Disagreement,kendalltau,-0.20570947400706777,0.0479660094125781,VISION,VGG19,ImageNet100,Normal
303,RankSimilarity,AbsoluteAccDiff,pearsonr,-0.04933417463595568,0.7475838049639572,VISION,VGG19,ImageNet100,Normal
304,RankSimilarity,AbsoluteAccDiff,spearmanr,0.025776260980024092,0.8665247068285891,VISION,VGG19,ImageNet100,Normal
305,RankSimilarity,AbsoluteAccDiff,kendalltau,0.014271752510897266,0.8909611574173946,VISION,VGG19,ImageNet100,Normal
306,SecondOrderCosineSimilarity,JSD,pearsonr,-0.2950986488215309,0.04907424257038101,VISION,VGG19,ImageNet100,Normal
307,SecondOrderCosineSimilarity,JSD,spearmanr,-0.29459815546772067,0.049477727684202645,VISION,VGG19,ImageNet100,Normal
308,SecondOrderCosineSimilarity,JSD,kendalltau,-0.1939393939393939,0.06035307254004734,VISION,VGG19,ImageNet100,Normal
309,SecondOrderCosineSimilarity,Disagreement,pearsonr,-0.11858383588633475,0.43784174661887015,VISION,VGG19,ImageNet100,Normal
310,SecondOrderCosineSimilarity,Disagreement,spearmanr,-0.06815636292584464,0.656421773095408,VISION,VGG19,ImageNet100,Normal
311,SecondOrderCosineSimilarity,Disagreement,kendalltau,-0.048881459169996304,0.6383969891080233,VISION,VGG19,ImageNet100,Normal
312,SecondOrderCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.23620830627312697,0.11825463179306123,VISION,VGG19,ImageNet100,Normal
313,SecondOrderCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.17977458744891484,0.23733046709636932,VISION,VGG19,ImageNet100,Normal
314,SecondOrderCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.11009637651263605,0.29026667708202725,VISION,VGG19,ImageNet100,Normal
315,AlignedCosineSimilarity,JSD,pearsonr,-0.18625708732181587,0.2205582903182847,VISION,VGG19,ImageNet100,Normal
316,AlignedCosineSimilarity,JSD,spearmanr,-0.19538866930171273,0.19835145549042416,VISION,VGG19,ImageNet100,Normal
317,AlignedCosineSimilarity,JSD,kendalltau,-0.11717171717171716,0.2564804616392822,VISION,VGG19,ImageNet100,Normal
318,AlignedCosineSimilarity,Disagreement,pearsonr,-0.11543412538465882,0.4501921819795978,VISION,VGG19,ImageNet100,Normal
319,AlignedCosineSimilarity,Disagreement,spearmanr,-0.1251071342681365,0.4128707870296774,VISION,VGG19,ImageNet100,Normal
320,AlignedCosineSimilarity,Disagreement,kendalltau,-0.07739564368582748,0.45683191800756595,VISION,VGG19,ImageNet100,Normal
321,AlignedCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.17702911279941733,0.2446891894351795,VISION,VGG19,ImageNet100,Normal
322,AlignedCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.11905863767243866,0.43599643955679024,VISION,VGG19,ImageNet100,Normal
323,AlignedCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.07339758434175736,0.48079497627995216,VISION,VGG19,ImageNet100,Normal
324,OrthogonalAngularShapeMetricCentered,JSD,pearsonr,0.1678905798864928,0.27028819598368264,VISION,VGG19,ImageNet100,Normal
325,OrthogonalAngularShapeMetricCentered,JSD,spearmanr,0.18656126482213437,0.21979197464382444,VISION,VGG19,ImageNet100,Normal
326,OrthogonalAngularShapeMetricCentered,JSD,kendalltau,0.11717171717171716,0.2564804616392822,VISION,VGG19,ImageNet100,Normal
327,OrthogonalAngularShapeMetricCentered,Disagreement,pearsonr,-0.3276714262234399,0.027999709152075905,VISION,VGG19,ImageNet100,Normal
328,OrthogonalAngularShapeMetricCentered,Disagreement,spearmanr,-0.33148776513933526,0.026119941988726213,VISION,VGG19,ImageNet100,Normal
329,OrthogonalAngularShapeMetricCentered,Disagreement,kendalltau,-0.23422365852289895,0.02433479716842754,VISION,VGG19,ImageNet100,Normal
330,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,pearsonr,-0.09290223834726313,0.5438608495114519,VISION,VGG19,ImageNet100,Normal
331,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,spearmanr,0.025314793392146425,0.8688932363985888,VISION,VGG19,ImageNet100,Normal
332,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,kendalltau,-0.006116465361813114,0.9531496062270717,VISION,VGG19,ImageNet100,Normal
333,OrthogonalProcrustesCenteredAndNormalized,JSD,pearsonr,0.16786952562835072,0.2703491447686972,VISION,VGG19,ImageNet100,Normal
334,OrthogonalProcrustesCenteredAndNormalized,JSD,spearmanr,0.18656126482213437,0.21979197464382444,VISION,VGG19,ImageNet100,Normal
335,OrthogonalProcrustesCenteredAndNormalized,JSD,kendalltau,0.11717171717171716,0.2564804616392822,VISION,VGG19,ImageNet100,Normal
336,OrthogonalProcrustesCenteredAndNormalized,Disagreement,pearsonr,-0.3277177215215472,0.02797624986691966,VISION,VGG19,ImageNet100,Normal
337,OrthogonalProcrustesCenteredAndNormalized,Disagreement,spearmanr,-0.33148776513933526,0.026119941988726213,VISION,VGG19,ImageNet100,Normal
338,OrthogonalProcrustesCenteredAndNormalized,Disagreement,kendalltau,-0.23422365852289895,0.02433479716842754,VISION,VGG19,ImageNet100,Normal
339,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,pearsonr,-0.09300292007560984,0.5434224782224206,VISION,VGG19,ImageNet100,Normal
340,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,spearmanr,0.025314793392146425,0.8688932363985888,VISION,VGG19,ImageNet100,Normal
341,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,kendalltau,-0.006116465361813114,0.9531496062270717,VISION,VGG19,ImageNet100,Normal
342,PermutationProcrustes,JSD,pearsonr,0.01612307433479012,0.9162805369206138,VISION,VGG19,ImageNet100,Normal
343,PermutationProcrustes,JSD,spearmanr,0.06179183135704875,0.6867764690468872,VISION,VGG19,ImageNet100,Normal
344,PermutationProcrustes,JSD,kendalltau,0.04242424242424242,0.6811770789959904,VISION,VGG19,ImageNet100,Normal
345,PermutationProcrustes,Disagreement,pearsonr,0.1689752174073902,0.26716063091885467,VISION,VGG19,ImageNet100,Normal
346,PermutationProcrustes,Disagreement,spearmanr,0.20453500402214306,0.17773856836843344,VISION,VGG19,ImageNet100,Normal
347,PermutationProcrustes,Disagreement,kendalltau,0.15071783244082193,0.14734162252338895,VISION,VGG19,ImageNet100,Normal
348,PermutationProcrustes,AbsoluteAccDiff,pearsonr,-0.012805164537999264,0.9334652867928441,VISION,VGG19,ImageNet100,Normal
349,PermutationProcrustes,AbsoluteAccDiff,spearmanr,-0.016415061340219948,0.9147699134791782,VISION,VGG19,ImageNet100,Normal
350,PermutationProcrustes,AbsoluteAccDiff,kendalltau,-0.012232930723626228,0.9064606056238884,VISION,VGG19,ImageNet100,Normal
351,ProcrustesSizeAndShapeDistance,JSD,pearsonr,0.2834466014047417,0.05918568773949546,VISION,VGG19,ImageNet100,Normal
352,ProcrustesSizeAndShapeDistance,JSD,spearmanr,0.2719367588932806,0.07074700681566454,VISION,VGG19,ImageNet100,Normal
353,ProcrustesSizeAndShapeDistance,JSD,kendalltau,0.19999999999999998,0.05275765250271968,VISION,VGG19,ImageNet100,Normal
354,ProcrustesSizeAndShapeDistance,Disagreement,pearsonr,-0.05545143079674956,0.7175085807572416,VISION,VGG19,ImageNet100,Normal
355,ProcrustesSizeAndShapeDistance,Disagreement,spearmanr,-0.06525609216304273,0.6701900149638392,VISION,VGG19,ImageNet100,Normal
356,ProcrustesSizeAndShapeDistance,Disagreement,kendalltau,-0.030550911981247687,0.7689770027393981,VISION,VGG19,ImageNet100,Normal
357,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,pearsonr,-0.021450685654225726,0.888768771933487,VISION,VGG19,ImageNet100,Normal
358,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,spearmanr,0.08181161093659822,0.5931600164611213,VISION,VGG19,ImageNet100,Normal
359,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,kendalltau,0.05912583183086011,0.5700781409405611,VISION,VGG19,ImageNet100,Normal
360,RSA,JSD,pearsonr,-0.1760115460779845,0.24745539954660348,VISION,VGG19,ImageNet100,Normal
361,RSA,JSD,spearmanr,-0.18656126482213437,0.21979197464382444,VISION,VGG19,ImageNet100,Normal
362,RSA,JSD,kendalltau,-0.13535353535353534,0.18991491804514993,VISION,VGG19,ImageNet100,Normal
363,RSA,Disagreement,pearsonr,0.023909441082310808,0.8761132601154494,VISION,VGG19,ImageNet100,Normal
364,RSA,Disagreement,spearmanr,0.041922095571409274,0.7845238379949131,VISION,VGG19,ImageNet100,Normal
365,RSA,Disagreement,kendalltau,0.014257092257915587,0.8909784694358907,VISION,VGG19,ImageNet100,Normal
366,RSA,AbsoluteAccDiff,pearsonr,-0.3126387343136051,0.03653158444311087,VISION,VGG19,ImageNet100,Normal
367,RSA,AbsoluteAccDiff,spearmanr,-0.3467599303195057,0.01961667363152671,VISION,VGG19,ImageNet100,Normal
368,RSA,AbsoluteAccDiff,kendalltau,-0.2466974362597956,0.01780417268852634,VISION,VGG19,ImageNet100,Normal
369,RSMNormDifference,JSD,pearsonr,0.037099559774805835,0.8088178555730113,VISION,VGG19,ImageNet100,Normal
370,RSMNormDifference,JSD,spearmanr,0.06640316205533597,0.6647315175238167,VISION,VGG19,ImageNet100,Normal
371,RSMNormDifference,JSD,kendalltau,0.05252525252525252,0.6109761034750767,VISION,VGG19,ImageNet100,Normal
372,RSMNormDifference,Disagreement,pearsonr,-0.016440775323054484,0.9146368938131069,VISION,VGG19,ImageNet100,Normal
373,RSMNormDifference,Disagreement,spearmanr,-0.029661860074110338,0.8466292727354991,VISION,VGG19,ImageNet100,Normal
374,RSMNormDifference,Disagreement,kendalltau,-0.030550911981247687,0.7689770027393981,VISION,VGG19,ImageNet100,Normal
375,RSMNormDifference,AbsoluteAccDiff,pearsonr,-0.14647392765913664,0.3369954755877477,VISION,VGG19,ImageNet100,Normal
376,RSMNormDifference,AbsoluteAccDiff,spearmanr,-0.0793724251149591,0.604261388031127,VISION,VGG19,ImageNet100,Normal
377,RSMNormDifference,AbsoluteAccDiff,kendalltau,-0.050970544681775955,0.624416720271425,VISION,VGG19,ImageNet100,Normal
378,ConcentricityDifference,JSD,pearsonr,-0.11267768811356935,0.46115488349965383,VISION,VGG19,ImageNet100,Normal
379,ConcentricityDifference,JSD,spearmanr,-0.13346508563899867,0.3820984462896826,VISION,VGG19,ImageNet100,Normal
380,ConcentricityDifference,JSD,kendalltau,-0.09292929292929293,0.3681343970179406,VISION,VGG19,ImageNet100,Normal
381,ConcentricityDifference,Disagreement,pearsonr,-0.13079016491824755,0.39179593937200585,VISION,VGG19,ImageNet100,Normal
382,ConcentricityDifference,Disagreement,spearmanr,-0.05925780490361154,0.6990024195176584,VISION,VGG19,ImageNet100,Normal
383,ConcentricityDifference,Disagreement,kendalltau,-0.036661094377497226,0.7244963553821373,VISION,VGG19,ImageNet100,Normal
384,ConcentricityDifference,AbsoluteAccDiff,pearsonr,-0.177190805307318,0.2442515709288811,VISION,VGG19,ImageNet100,Normal
385,ConcentricityDifference,AbsoluteAccDiff,spearmanr,-0.12518956419709912,0.4125605521432081,VISION,VGG19,ImageNet100,Normal
386,ConcentricityDifference,AbsoluteAccDiff,kendalltau,-0.0856305150653836,0.41077611160810834,VISION,VGG19,ImageNet100,Normal
387,MagnitudeDifference,JSD,pearsonr,-0.30589924652147493,0.04099655380400937,VISION,VGG19,ImageNet100,Normal
388,MagnitudeDifference,JSD,spearmanr,-0.2798418972332016,0.06263108054716159,VISION,VGG19,ImageNet100,Normal
389,MagnitudeDifference,JSD,kendalltau,-0.1919191919191919,0.06307807631541887,VISION,VGG19,ImageNet100,Normal
390,MagnitudeDifference,Disagreement,pearsonr,0.038942174802445564,0.7995131559559295,VISION,VGG19,ImageNet100,Normal
391,MagnitudeDifference,Disagreement,spearmanr,0.042317587039064075,0.7825401296372593,VISION,VGG19,ImageNet100,Normal
392,MagnitudeDifference,Disagreement,kendalltau,0.014257092257915587,0.8909784694358907,VISION,VGG19,ImageNet100,Normal
393,MagnitudeDifference,AbsoluteAccDiff,pearsonr,-0.19461471773405417,0.2001699629064126,VISION,VGG19,ImageNet100,Normal
394,MagnitudeDifference,AbsoluteAccDiff,spearmanr,-0.11681722367417569,0.4447455745374833,VISION,VGG19,ImageNet100,Normal
395,MagnitudeDifference,AbsoluteAccDiff,kendalltau,-0.0754364061290284,0.4686922209099659,VISION,VGG19,ImageNet100,Normal
396,UniformityDifference,JSD,pearsonr,-0.27425015787440293,0.06829028495068805,VISION,VGG19,ImageNet100,Normal
397,UniformityDifference,JSD,spearmanr,-0.1664274788264737,0.2745452821981518,VISION,VGG19,ImageNet100,Normal
398,UniformityDifference,JSD,kendalltau,-0.1246269951367887,0.2741774219158598,VISION,VGG19,ImageNet100,Normal
399,UniformityDifference,Disagreement,pearsonr,0.27141473681427264,0.071310920548843,VISION,VGG19,ImageNet100,Normal
400,UniformityDifference,Disagreement,spearmanr,0.3874883664056912,0.00854279821630975,VISION,VGG19,ImageNet100,Normal
401,UniformityDifference,Disagreement,kendalltau,0.2943716965489797,0.010357017928808424,VISION,VGG19,ImageNet100,Normal
402,UniformityDifference,AbsoluteAccDiff,pearsonr,-0.1449570815144338,0.3420772661493246,VISION,VGG19,ImageNet100,Normal
403,UniformityDifference,AbsoluteAccDiff,spearmanr,-0.04240681305650789,0.7820927773099637,VISION,VGG19,ImageNet100,Normal
404,UniformityDifference,AbsoluteAccDiff,kendalltau,-0.03833162828759413,0.7387310379282231,VISION,VGG19,ImageNet100,Normal
405,CKA,JSD,pearsonr,-0.11737904299220045,0.4425435446382277,VISION,VGG19,ImageNet100,Normal
406,CKA,JSD,spearmanr,-0.05797101449275362,0.7052399965598245,VISION,VGG19,ImageNet100,Normal
407,CKA,JSD,kendalltau,-0.046464646464646465,0.6527200241315252,VISION,VGG19,ImageNet100,Normal
408,CKA,Disagreement,pearsonr,-0.25431608220747487,0.09182640011047208,VISION,VGG19,ImageNet100,Normal
409,CKA,Disagreement,spearmanr,-0.23861318548506535,0.11444623288181853,VISION,VGG19,ImageNet100,Normal
410,CKA,Disagreement,kendalltau,-0.15275455990623843,0.1419504286509212,VISION,VGG19,ImageNet100,Normal
411,CKA,AbsoluteAccDiff,pearsonr,-0.24122046994024732,0.11042327365157362,VISION,VGG19,ImageNet100,Normal
412,CKA,AbsoluteAccDiff,spearmanr,-0.20495753295881047,0.17682501722801894,VISION,VGG19,ImageNet100,Normal
413,CKA,AbsoluteAccDiff,kendalltau,-0.15698927761986992,0.1315624318492264,VISION,VGG19,ImageNet100,Normal
414,PWCCA,JSD,pearsonr,0.09539981440485104,0.37109010587352315,VISION,ResNet18,ImageNet100,Normal
415,PWCCA,JSD,spearmanr,0.13014716699576942,0.2214682294989115,VISION,ResNet18,ImageNet100,Normal
416,PWCCA,JSD,kendalltau,0.08236164090190362,0.25284139789191507,VISION,ResNet18,ImageNet100,Normal
417,PWCCA,Disagreement,pearsonr,0.2412073708145925,0.022007720297713296,VISION,ResNet18,ImageNet100,Normal
418,PWCCA,Disagreement,spearmanr,0.2704015134165954,0.009948802059779315,VISION,ResNet18,ImageNet100,Normal
419,PWCCA,Disagreement,kendalltau,0.1796489921030675,0.013245009698207284,VISION,ResNet18,ImageNet100,Normal
420,PWCCA,AbsoluteAccDiff,pearsonr,-0.07299054992186475,0.4941756533534715,VISION,ResNet18,ImageNet100,Normal
421,PWCCA,AbsoluteAccDiff,spearmanr,-0.022327598656028846,0.8345393196341481,VISION,ResNet18,ImageNet100,Normal
422,PWCCA,AbsoluteAccDiff,kendalltau,-0.01217027429582988,0.8669899600089978,VISION,ResNet18,ImageNet100,Normal
423,SVCCA,JSD,pearsonr,0.18791599831289177,0.21640137906326523,VISION,ResNet18,ImageNet100,Normal
424,SVCCA,JSD,spearmanr,0.2131752305665349,0.15972331233486622,VISION,ResNet18,ImageNet100,Normal
425,SVCCA,JSD,kendalltau,0.14747474747474745,0.1532289240999957,VISION,ResNet18,ImageNet100,Normal
426,SVCCA,Disagreement,pearsonr,0.3841872382408761,0.009173428293112391,VISION,ResNet18,ImageNet100,Normal
427,SVCCA,Disagreement,spearmanr,0.3911668615212831,0.007884449775138342,VISION,ResNet18,ImageNet100,Normal
428,SVCCA,Disagreement,kendalltau,0.26972796064400284,0.009470334884758132,VISION,ResNet18,ImageNet100,Normal
429,SVCCA,AbsoluteAccDiff,pearsonr,0.2819655388842595,0.060582459442375086,VISION,ResNet18,ImageNet100,Normal
430,SVCCA,AbsoluteAccDiff,spearmanr,0.294943712594956,0.04919886260259223,VISION,ResNet18,ImageNet100,Normal
431,SVCCA,AbsoluteAccDiff,kendalltau,0.19480771620231535,0.0614417155111248,VISION,ResNet18,ImageNet100,Normal
432,HardCorrelationMatch,JSD,pearsonr,0.34130937694922137,0.021760398140324707,VISION,ResNet18,ImageNet100,Normal
433,HardCorrelationMatch,JSD,spearmanr,0.28287220026350457,0.059724306118397234,VISION,ResNet18,ImageNet100,Normal
