,accuracy,mean_cohens_kappa,std_cohens_kappa,n
454,0.672972972972973,0.04065653681755066,0.0037604557722248767,6
455,0.6735735735735736,0.0391927281660693,0.0032948913049505335,7
456,0.6741741741741742,0.040695941696564354,0.003994317416664957,12
457,0.6747747747747748,0.04025958813726902,0.0035371235359585237,10
458,0.6753753753753754,0.041700767183845695,0.004172787968011362,11
459,0.675975975975976,0.04022307241601603,0.003503931935744726,14
460,0.6765765765765765,0.03848904147744179,0.0042030599050138775,10
461,0.6771771771771772,0.04068457800894976,0.0015069704159608231,4
462,0.6777777777777778,0.04132469205392732,0.004435896223034843,9
463,0.6783783783783783,0.04092917591333389,0.0025956667406907903,5
464,0.678978978978979,0.039555663242936134,0.0023320740909740945,6
465,0.6795795795795796,0.0420689657330513,0.0036102821571520264,10
466,0.6801801801801802,0.04136546514928341,0.005065545609488201,12
467,0.6807807807807807,0.04328975826501846,0.0035042728296666766,10
468,0.6813813813813814,0.03985342349518429,0.003653789935180713,11
469,0.681981981981982,0.041658916510641575,0.003800189441598367,12
470,0.6825825825825826,0.045128485187888145,0.0034823619490192788,8
471,0.6831831831831832,0.044478677890517494,0.004489636542979509,11
472,0.6837837837837838,0.044992355486521356,0.004347278951042088,13
473,0.6843843843843844,0.04252341017127037,0.0038045363306541376,6
474,0.684984984984985,0.04255097901279276,0.00428850328298665,11
475,0.6855855855855856,0.044510480693795464,0.005607144560185525,11
476,0.6861861861861862,0.043968653430541356,0.004500306377343412,15
477,0.6867867867867867,0.04488153220154345,0.00345981020750768,16
478,0.6873873873873874,0.044658329570665956,0.004422943479270582,16
479,0.687987987987988,0.045998370444232765,0.0034131859263648243,11
480,0.6885885885885886,0.04221431124541494,0.002834303085378231,9
481,0.6891891891891893,0.04552990011870861,0.005848744884208081,18
482,0.6897897897897898,0.04567556372947163,0.004739524574092891,18
483,0.6903903903903904,0.04364818041878087,0.002883923130526859,14
484,0.690990990990991,0.04422416372431649,0.005390891076197944,9
485,0.6915915915915916,0.04424058725791318,0.0033021213118292793,14
486,0.6921921921921922,0.04741965952728476,0.0055852493661021855,14
487,0.6927927927927928,0.04514655184287291,0.004721849598834793,13
488,0.6933933933933933,0.04815624770708382,0.0033247589460264778,16
489,0.693993993993994,0.04623154652389613,0.00477507209306017,22
490,0.6945945945945946,0.04652350768446922,0.004812967561947374,9
491,0.6951951951951952,0.0467292315193585,0.002668104217719765,7
492,0.6957957957957959,0.046936601739038124,0.0045059162664576585,11
493,0.6963963963963964,0.047377831406063504,0.0037927507107284406,9
494,0.696996996996997,0.046878097250181085,0.003558379428342538,17
495,0.6975975975975977,0.04753141477704048,0.004936904338591185,12
496,0.6981981981981982,0.04862531206824563,0.004204643360213479,11
497,0.6987987987987988,0.04697391912341118,0.0036380871561831818,10
498,0.6993993993993994,0.05109875193900532,0.003622262359332109,9
499,0.7,0.04830284882336855,0.0042711502341588655,16
500,0.7006006006006006,0.046809000661596656,0.005064440351187304,16
501,0.7012012012012012,0.04868806583377031,0.0060589739260739585,13
502,0.7018018018018019,0.048615697771310806,0.0054144622375999095,14
503,0.7024024024024024,0.050837681318322815,0.005276766928084713,12
504,0.703003003003003,0.049232510228951774,0.0043922603292460664,15
505,0.7036036036036036,0.048925419471093586,0.004246528014623631,14
506,0.7042042042042043,0.048197857358238914,0.0038563074625968144,22
507,0.7048048048048048,0.04977055988274515,0.004250306163467274,16
508,0.7054054054054054,0.05111716709592763,0.0036188110417586248,17
509,0.706006006006006,0.0498576954834991,0.0058501246599366175,9
510,0.7066066066066066,0.05263169876792852,0.004313412803976423,17
511,0.7072072072072072,0.054916768024365105,0.002052411827397956,9
512,0.7078078078078078,0.05174726460661207,0.004720352037641446,14
513,0.7084084084084084,0.051808403929074605,0.004087138182751478,15
514,0.709009009009009,0.0517459936439991,0.005305283585949047,20
515,0.7096096096096096,0.05423973674575488,0.004039518523581022,15
516,0.7102102102102102,0.05170092663981698,0.004968965216546134,11
517,0.7108108108108109,0.051459294743835926,0.00445661918898997,20
518,0.7114114114114114,0.05286729377177027,0.004588441155268789,9
519,0.712012012012012,0.05156445590888753,0.004247696152443369,17
520,0.7126126126126127,0.05372595621479882,0.0031986414587423678,9
521,0.7132132132132132,0.054045450687408444,0.0049800411797141534,15
522,0.7138138138138138,0.0554645588355405,0.004871648829277688,14
523,0.7144144144144144,0.053213934103647866,0.005987436047398381,18
524,0.715015015015015,0.0554229182501634,0.00450304473894634,15
525,0.7156156156156156,0.05269687951487653,0.005239814643516024,17
526,0.7162162162162162,0.055621715692373425,0.0065269661433500215,13
527,0.7168168168168169,0.05561479606798717,0.004093561802671818,14
528,0.7174174174174175,0.05580739874173613,0.004696694771967709,17
529,0.718018018018018,0.05554561290357794,0.0031331168981492846,14
530,0.7186186186186186,0.05553047864564827,0.004862355616729871,14
531,0.7192192192192193,0.05740120758612951,0.00591334029483662,21
532,0.7198198198198198,0.056218899227678774,0.004068250537639337,20
533,0.7204204204204204,0.05716051592638618,0.0044917577629501135,19
534,0.7210210210210211,0.05583685558910171,0.005366655038926905,24
535,0.7216216216216216,0.05593880186123507,0.00466313526792725,14
536,0.7222222222222222,0.05681626672546069,0.005153312386178223,15
537,0.7228228228228228,0.05602856441622689,0.004720334746346871,21
538,0.7234234234234235,0.05667337658815086,0.004540755764295946,16
539,0.724024024024024,0.059856748885729096,0.005243167114550535,22
540,0.7246246246246246,0.05886725662276149,0.005301046214880258,16
541,0.7252252252252253,0.05751531074444453,0.004926322132572642,24
542,0.7258258258258259,0.05813454294746572,0.0050493968294402156,11
543,0.7264264264264264,0.06045959869192706,0.006237465446787556,18
544,0.727027027027027,0.060304472465877945,0.004094874096388919,23
545,0.7276276276276277,0.05967714509059643,0.0056627646439752774,29
546,0.7282282282282282,0.06054845700661341,0.005164652032981471,21
547,0.7288288288288288,0.060480487777998575,0.0048686017209622,19
548,0.7294294294294295,0.06058243811130524,0.00428085378684946,25
549,0.73003003003003,0.06157903813503005,0.005507513625076372,22
550,0.7306306306306306,0.06136537198391226,0.005486311925281382,18
551,0.7312312312312312,0.06149959528730029,0.004088293920534082,21
552,0.7318318318318319,0.06381919234991074,0.005800275446456828,23
553,0.7324324324324325,0.06326776015616599,0.005277542065991166,21
554,0.733033033033033,0.06071791276335716,0.005197538442018268,20
555,0.7336336336336337,0.06102462547520796,0.006388854828116275,24
556,0.7342342342342343,0.06356051626304786,0.004804034518738649,24
557,0.7348348348348348,0.06251913790280621,0.00430283848863641,24
558,0.7354354354354354,0.06521325599816111,0.005441534946211928,18
559,0.7360360360360361,0.06370654094376062,0.0052864381080309445,19
560,0.7366366366366366,0.0662074809273084,0.0035582609663326967,27
561,0.7372372372372372,0.06513521845998435,0.00475615608019118,29
562,0.7378378378378379,0.06477247985700767,0.004442770926849567,30
563,0.7384384384384385,0.06533882589567275,0.003912707574240926,21
564,0.739039039039039,0.06593549366180713,0.0036079717478541135,26
565,0.7396396396396396,0.06722989857748703,0.004970927839618738,27
566,0.7402402402402403,0.06495946335295837,0.004945307421408466,24
567,0.7408408408408409,0.06674195178177046,0.0056300676633443325,23
568,0.7414414414414414,0.06563913044722183,0.005660004719847876,23
569,0.742042042042042,0.06637591449543834,0.005438183721222637,24
570,0.7426426426426427,0.06503766430541873,0.004909955620557413,40
571,0.7432432432432432,0.06785195483826101,0.0052367041020187615,16
572,0.7438438438438438,0.06703102293199506,0.006704358787021073,29
573,0.7444444444444445,0.06793772632425482,0.005019815599786734,33
574,0.745045045045045,0.06871526701641935,0.0056549394323822345,28
575,0.7456456456456456,0.06950488253947228,0.005837511655504389,31
576,0.7462462462462462,0.06905894831288606,0.005274709335722362,32
577,0.7468468468468469,0.0701817670980325,0.004516853245366958,26
578,0.7474474474474475,0.07003298071878297,0.005012457386580875,35
579,0.748048048048048,0.06901071406900883,0.005025757922207499,26
580,0.7486486486486487,0.07155364290589378,0.007278742332992353,21
581,0.7492492492492493,0.07064756020330466,0.004828076894005408,26
582,0.7498498498498498,0.07312800542547784,0.0065089901503186135,29
583,0.7504504504504504,0.07091422365712267,0.003989117531055004,28
584,0.7510510510510511,0.07073483302405006,0.0059831236375638835,38
585,0.7516516516516516,0.07089969329535961,0.004132266030395555,24
586,0.7522522522522522,0.07046134926770863,0.00556233290224123,38
587,0.7528528528528529,0.07443932940562566,0.005458947608899201,18
588,0.7534534534534535,0.07393558043986559,0.005735875249727978,32
589,0.7540540540540541,0.07237026305534901,0.004753401660705304,39
590,0.7546546546546546,0.0738527536392212,0.006877210664963831,35
591,0.7552552552552553,0.07420562930843409,0.006006120828788083,34
592,0.7558558558558559,0.07327247876673937,0.005245560109303117,36
593,0.7564564564564564,0.0740877070870155,0.0059912963919793805,39
594,0.7570570570570571,0.07382397105296452,0.005896797423559031,27
595,0.7576576576576577,0.07587934920892996,0.005623177534916534,34
596,0.7582582582582582,0.07698195924361546,0.006036072964185661,36
597,0.7588588588588588,0.07279570422002248,0.005558764968236583,35
598,0.7594594594594595,0.07682366436347365,0.005004952341456702,32
599,0.7600600600600601,0.07670321972931132,0.005137351585990604,51
600,0.7606606606606606,0.07750089166928893,0.005904840705225717,46
601,0.7612612612612613,0.07914251405181306,0.00505553951115704,33
602,0.7618618618618619,0.07772782088621803,0.006155738070043127,46
603,0.7624624624624625,0.0781995678320527,0.005607585923862036,40
604,0.763063063063063,0.07798032575484479,0.005502515069153245,33
605,0.7636636636636637,0.07863533853863676,0.0056372724286861044,48
606,0.7642642642642643,0.07981542170774646,0.005536674062129135,41
607,0.7648648648648648,0.0789246472663113,0.005144291611337369,56
608,0.7654654654654655,0.0795957984965901,0.005826417252454077,43
609,0.7660660660660661,0.0789947271347046,0.005425347601761871,50
610,0.7666666666666666,0.07981641521287519,0.007447020455835378,43
611,0.7672672672672672,0.07972943653231082,0.006027233568292853,46
612,0.7678678678678679,0.08208004254847764,0.00563882420725411,40
613,0.7684684684684685,0.08035673443228006,0.006167565091654995,40
614,0.7690690690690691,0.08081713815530141,0.005274778243160507,42
615,0.7696696696696697,0.08230683005725344,0.005503526797584082,48
616,0.7702702702702703,0.08114087235714708,0.006575740280738221,42
617,0.7708708708708709,0.08226595439931803,0.006307476886962553,57
618,0.7714714714714714,0.08248037146404386,0.0062935699349743355,48
619,0.7720720720720721,0.08412718582660594,0.005871422314223536,47
620,0.7726726726726727,0.08355604679040286,0.007613773449633728,46
621,0.7732732732732732,0.08375315818021882,0.006126062390796315,53
622,0.7738738738738739,0.08260632798075676,0.006047282280576312,50
623,0.7744744744744745,0.0849837877278058,0.0059985530573575824,53
624,0.7750750750750751,0.08571117457288963,0.00669028210743605,52
625,0.7756756756756757,0.08634240541494254,0.006736266900393498,66
626,0.7762762762762763,0.08591467844990064,0.007058190036372481,53
627,0.7768768768768769,0.08553677162638416,0.006735777136063506,54
628,0.7774774774774775,0.08715026626097304,0.005037272120870855,56
629,0.778078078078078,0.0880621927526762,0.006687100400427982,53
630,0.7786786786786787,0.08646169266963409,0.006132887243856319,59
631,0.7792792792792793,0.08652639113939725,0.0052033289209397005,65
632,0.7798798798798798,0.08823297332440104,0.006257442757367371,56
633,0.7804804804804805,0.0884478820995851,0.005433745854529636,55
634,0.7810810810810811,0.08761807006429619,0.006062426439707049,71
635,0.7816816816816817,0.09032375551760197,0.007189811519264298,60
636,0.7822822822822822,0.08922725926706757,0.005651845102572632,69
637,0.7828828828828829,0.08953966869383442,0.005472935894537501,49
638,0.7834834834834835,0.09084071401092741,0.008196362134246593,45
639,0.7840840840840841,0.09163209348917008,0.006064749062850097,60
640,0.7846846846846847,0.09079694783976001,0.0061459362140895485,62
641,0.7852852852852853,0.09202633391727101,0.00658598080770258,55
642,0.7858858858858859,0.09170714449701887,0.006979197217971126,66
643,0.7864864864864864,0.09155436142070873,0.006705277718360987,74
644,0.7870870870870871,0.09243522430696184,0.0063623622592832215,63
645,0.7876876876876877,0.09254547253702626,0.0064848049910372196,66
646,0.7882882882882882,0.09306051113432454,0.0067836062819462755,62
647,0.7888888888888889,0.09523988142609596,0.0061176806414830745,72
648,0.7894894894894895,0.09423529629556227,0.007073670502417425,71
649,0.7900900900900901,0.0948465397581458,0.00732403975323172,80
650,0.7906906906906908,0.09570350145038806,0.006694397920434147,76
651,0.7912912912912913,0.09709683131124522,0.005569757147538776,74
652,0.7918918918918919,0.09561435650970976,0.0070353909994327725,59
653,0.7924924924924925,0.097758189105151,0.00754104781305077,57
654,0.7930930930930931,0.0985703849233687,0.006869043100884778,80
655,0.7936936936936937,0.09832809771271958,0.007466069799307914,87
656,0.7942942942942943,0.098920413741359,0.007508591906924317,81
657,0.7948948948948948,0.09901526096192273,0.007569429944897869,77
658,0.7954954954954955,0.09987766949868784,0.006487219878647098,82
659,0.7960960960960961,0.09891288144042693,0.006634359767264713,83
660,0.7966966966966967,0.10047262556412641,0.00610910253567979,85
661,0.7972972972972974,0.10174201468947114,0.007483246665444474,93
662,0.7978978978978979,0.09981865742627312,0.006572792325943808,85
663,0.7984984984984985,0.10103569516823405,0.006712581923401676,84
664,0.7990990990990992,0.10295937698157061,0.006823547600283941,84
665,0.7996996996996997,0.101949769670942,0.006922552288313038,112
666,0.8003003003003003,0.10329786731916316,0.006561097215967574,102
667,0.8009009009009009,0.103062065748068,0.006445029398841202,91
668,0.8015015015015015,0.10283249273896217,0.0063940426816884366,100
669,0.8021021021021021,0.10394934192299843,0.007344598170165594,108
670,0.8027027027027027,0.10601510003555653,0.007148767164371319,86
671,0.8033033033033032,0.10504950865827224,0.007499522149317927,108
672,0.8039039039039039,0.10540513280365202,0.006867632643894616,117
673,0.8045045045045045,0.10525084326558924,0.006804390305114614,94
674,0.8051051051051051,0.10690918872389224,0.007306580371730333,109
675,0.8057057057057058,0.10751233126865614,0.007333457238377633,109
676,0.8063063063063063,0.10699396960015567,0.00666053182740602,106
677,0.8069069069069069,0.10844216138124466,0.007259232404761364,100
678,0.8075075075075075,0.10975993233444416,0.0073540206692580615,113
679,0.8081081081081081,0.11008947597195705,0.00768094199585138,120
680,0.8087087087087087,0.11104131848463472,0.007348877704401999,106
681,0.8093093093093093,0.10917359133477972,0.007612260988860472,119
682,0.8099099099099099,0.11083073162732004,0.006996797941020164,119
683,0.8105105105105105,0.11147536581554332,0.00680799365837178,119
684,0.8111111111111111,0.11092346681093951,0.007802197373527841,109
685,0.8117117117117117,0.11201622504596562,0.006812248735223779,129
686,0.8123123123123124,0.11381096794964775,0.006859070941701875,126
687,0.8129129129129129,0.11193176749451407,0.006820807636371023,145
688,0.8135135135135135,0.1141190260213657,0.0076409323278085264,137
689,0.8141141141141142,0.11424053204245865,0.0077278640700240465,128
690,0.8147147147147147,0.11394533331195514,0.007359894790945532,150
691,0.8153153153153153,0.11646433560349417,0.007615242396440175,141
692,0.815915915915916,0.11526295632883242,0.008115058073210904,157
693,0.8165165165165165,0.11551339032293177,0.007474944269073294,147
694,0.8171171171171171,0.11771644519787308,0.0081851450025694,141
695,0.8177177177177177,0.11702001927227809,0.00802636077777733,145
696,0.8183183183183184,0.11731905784503913,0.007743157954279986,162
697,0.8189189189189189,0.11853452137222996,0.007455255875737495,162
698,0.8195195195195195,0.12056623917558919,0.006941860405197969,184
699,0.8201201201201201,0.11917366743797347,0.007819544024399529,168
700,0.8207207207207208,0.12131936668322005,0.007245798354223244,145
701,0.8213213213213213,0.11986950184218585,0.008009460342312922,160
702,0.8219219219219219,0.12132570838653728,0.007726981373241175,152
703,0.8225225225225226,0.12326005563328538,0.007325499818831859,158
704,0.8231231231231231,0.12254466241405856,0.00792129840361569,155
705,0.8237237237237237,0.12375467479685132,0.007602941816170269,196
706,0.8243243243243243,0.12349433436038647,0.0074288407736301165,188
707,0.8249249249249249,0.12467822348330654,0.007879890830788971,177
708,0.8255255255255255,0.12423720983614833,0.007562321166083888,161
709,0.8261261261261261,0.12513838866443344,0.008265687177317186,165
710,0.8267267267267268,0.12592602728363028,0.008694644273937836,187
711,0.8273273273273274,0.1269137855619192,0.008290005621856644,200
712,0.8279279279279279,0.12809932188768136,0.008099844364231085,190
713,0.8285285285285285,0.12730684501920791,0.0075432705933471435,187
714,0.8291291291291292,0.12884532849236233,0.008095913528884195,205
715,0.8297297297297297,0.1301702297341202,0.008040830435262611,211
716,0.8303303303303303,0.12942372318257622,0.00805371318163517,187
717,0.830930930930931,0.13027493023843156,0.00875377509512514,204
718,0.8315315315315315,0.13188267412824908,0.008636683856964669,207
719,0.8321321321321321,0.13166290942322592,0.00885732492631866,232
720,0.8327327327327327,0.13210360744694397,0.008584569514578583,211
721,0.8333333333333334,0.13231573070253805,0.008093412625892584,211
722,0.833933933933934,0.133618736686419,0.008880228918391918,199
723,0.8345345345345345,0.13476569994807788,0.008560792178878516,219
724,0.8351351351351352,0.13467612077436106,0.007853952163557366,223
725,0.8357357357357358,0.13515597074770655,0.008649920244500195,263
726,0.8363363363363363,0.13647785948382485,0.008570195832124986,243
727,0.8369369369369369,0.13684381410408925,0.008555657898847224,211
728,0.8375375375375376,0.1364943819010959,0.008548589272516128,221
729,0.8381381381381381,0.13855097240291983,0.008806047005395707,217
730,0.8387387387387387,0.13945511410633724,0.008848834985550707,225
731,0.8393393393393394,0.13963332436978818,0.008361241680494734,240
732,0.83993993993994,0.14071629531989413,0.00890574361253463,242
733,0.8405405405405405,0.14102504099324598,0.008779370963656693,236
734,0.8411411411411411,0.14233013877891146,0.008457919058544847,265
735,0.8417417417417418,0.14200828047726938,0.008506444895183388,253
736,0.8423423423423424,0.14395764238443695,0.009368372587336443,238
737,0.8429429429429429,0.1434384091890284,0.008925084185453182,280
738,0.8435435435435436,0.1438099365608365,0.008760473665998912,255
739,0.8441441441441442,0.1456613702699542,0.008287884592920503,280
740,0.8447447447447447,0.14613832551531675,0.008975678408324392,246
741,0.8453453453453453,0.14593817115542423,0.00920051049474091,251
742,0.845945945945946,0.14845339021176324,0.009105939087957106,266
743,0.8465465465465465,0.14821886913174165,0.008693312851588478,289
744,0.8471471471471471,0.14910054844662998,0.008926377315494009,264
745,0.8477477477477477,0.1493302710354328,0.009043493795343492,320
746,0.8483483483483484,0.15044719274614898,0.009657684147790486,284
747,0.848948948948949,0.1504036974804155,0.009382580097418726,290
748,0.8495495495495495,0.15157324629245508,0.009650967529753472,284
749,0.8501501501501502,0.15148075010257822,0.009112345648039543,262
750,0.8507507507507508,0.15259211229747288,0.009515068140993049,292
751,0.8513513513513513,0.15400075907134667,0.009957932039070097,279
752,0.851951951951952,0.15565462591392654,0.009121979676522077,280
753,0.8525525525525526,0.15554816679845393,0.008424654792316591,284
754,0.8531531531531531,0.15742816257631123,0.00941656947274538,309
755,0.8537537537537537,0.1570855558996922,0.009313366547257953,304
756,0.8543543543543544,0.1580228847162477,0.009271807179847942,290
757,0.854954954954955,0.159698471330203,0.009250821915665734,308
758,0.8555555555555556,0.15959570650628072,0.009558422096335952,302
759,0.8561561561561561,0.16035441149745072,0.009732683630143719,285
760,0.8567567567567568,0.16180906824435398,0.010024074144203348,314
761,0.8573573573573574,0.16317704352550208,0.009332527713923055,320
762,0.8579579579579579,0.16332430621950683,0.009792723917424372,289
763,0.8585585585585586,0.16374080771939797,0.00929334161379682,342
764,0.8591591591591592,0.16332997391300816,0.009509959345819916,310
765,0.8597597597597597,0.16447206786492977,0.009758801030661518,328
766,0.8603603603603603,0.16593207662401635,0.009856956919144986,306
767,0.860960960960961,0.1659413509261914,0.009975647706433747,312
768,0.8615615615615615,0.16809882422288258,0.009376294203236775,330
769,0.8621621621621621,0.16978186336548431,0.009742452924783304,368
770,0.8627627627627628,0.17040366714464086,0.01034086030070621,319
771,0.8633633633633634,0.16989845748341412,0.010450504768957179,327
772,0.863963963963964,0.17163281041217662,0.010345194746119928,323
773,0.8645645645645645,0.17269343857107491,0.010042499630820278,319
774,0.8651651651651652,0.17280359132983053,0.010332498096974622,313
775,0.8657657657657658,0.174867954025025,0.010110958110475722,372
776,0.8663663663663663,0.17427905526181514,0.0099041666948608,352
777,0.866966966966967,0.17774673981906533,0.01036632385806964,308
778,0.8675675675675676,0.17719164985981917,0.00954545239652663,349
779,0.8681681681681681,0.17848551501862156,0.011124257122192612,313
780,0.8687687687687687,0.178676011966683,0.010295749270863429,342
781,0.8693693693693694,0.18095164170522177,0.010905323346511156,334
782,0.86996996996997,0.1805669694519892,0.010698283333216018,337
783,0.8705705705705706,0.182309704377101,0.010722705161574017,325
784,0.8711711711711712,0.1826339021088585,0.010304588049740132,315
785,0.8717717717717718,0.18320501916259102,0.010044415619303422,351
786,0.8723723723723724,0.18502057694840704,0.010256923143928134,348
787,0.8729729729729729,0.18560177752350837,0.010128315579598418,361
788,0.8735735735735736,0.18663734294320278,0.010764382562308935,339
789,0.8741741741741742,0.18795181625131246,0.010605506161499358,345
790,0.8747747747747747,0.18853850897540336,0.01041650000028051,349
791,0.8753753753753754,0.19030274534729166,0.010730361678845245,355
792,0.875975975975976,0.19181411164494516,0.010589469900718485,319
793,0.8765765765765766,0.1911742140702041,0.011216754781642213,337
794,0.8771771771771771,0.19256504715042586,0.011696484680406544,323
795,0.8777777777777778,0.1934742017210215,0.011062430777907603,348
796,0.8783783783783784,0.19490157918653625,0.01050454007608216,345
797,0.878978978978979,0.1963415083271512,0.011341043823701043,338
798,0.8795795795795796,0.19660331994558858,0.011530438024604614,339
799,0.8801801801801802,0.1975927524676584,0.010919666013730048,347
800,0.8807807807807808,0.19893233249471945,0.011226373068017591,352
801,0.8813813813813813,0.19980331462545273,0.011728235298113947,312
802,0.881981981981982,0.20212701187435403,0.01241143292407429,332
803,0.8825825825825826,0.20172889513628822,0.01141408081759631,350
804,0.8831831831831831,0.20408804648156678,0.010650048989793522,336
805,0.8837837837837837,0.2048245837258828,0.011912558023871148,308
806,0.8843843843843844,0.20535383935386556,0.011843917058568023,301
807,0.884984984984985,0.20710891313472038,0.012721184782998664,295
808,0.8855855855855856,0.20908404106661777,0.012519825864422929,298
809,0.8861861861861862,0.2096910575741,0.012025938656093752,349
810,0.8867867867867868,0.2100277097828417,0.012013685192966613,332
811,0.8873873873873874,0.21220808497230087,0.012218291154178114,319
812,0.887987987987988,0.2138609213650751,0.011591432564708931,341
813,0.8885885885885886,0.2157606862461452,0.012079147407516255,311
814,0.8891891891891892,0.215228846003128,0.012010249299730314,349
815,0.8897897897897897,0.217105207542261,0.012088912067399687,313
816,0.8903903903903904,0.21820644675675085,0.01296757216150507,295
817,0.890990990990991,0.2197751391321513,0.012459714914667469,323
818,0.8915915915915916,0.22136662319164158,0.012724932577459063,323
819,0.8921921921921923,0.22232602269103283,0.012421347915899949,323
820,0.8927927927927928,0.224141591881541,0.01144556422625154,348
821,0.8933933933933934,0.2238785550880009,0.013180703575424628,338
822,0.893993993993994,0.2264409913284004,0.013431401415534625,314
823,0.8945945945945946,0.22610439685346248,0.012094674208963003,307
824,0.8951951951951952,0.22792663820177675,0.012781461331618501,332
825,0.8957957957957958,0.22984992151698433,0.011731549019441206,332
826,0.8963963963963963,0.23159963560995656,0.013081980184350164,321
827,0.896996996996997,0.2331730023074074,0.01153229013504366,313
828,0.8975975975975976,0.23342429608008256,0.012137284456162587,303
829,0.8981981981981982,0.23584051357889638,0.012564158770294556,309
830,0.8987987987987988,0.23662198213860391,0.01366623842044829,320
831,0.8993993993993994,0.23645707776824249,0.01271539916798927,309
832,0.9,0.23909342034842618,0.012790906195136934,387
833,0.9006006006006007,0.24041543884081476,0.012551897046752516,353
834,0.9012012012012012,0.24113430791452575,0.013497754997503556,307
835,0.9018018018018018,0.24502747164110933,0.012907539039460488,303
836,0.9024024024024024,0.24461897047666403,0.01288138792875579,325
837,0.903003003003003,0.2476085661487146,0.013040049420604745,308
838,0.9036036036036036,0.248828909427021,0.013327680580887494,319
839,0.9042042042042042,0.25018315985798834,0.0128526708778861,320
840,0.9048048048048047,0.2510728316790447,0.013894488288518823,328
841,0.9054054054054055,0.2524655837737597,0.013348891594945761,325
842,0.906006006006006,0.2548343384401806,0.01332323913469168,307
843,0.9066066066066065,0.2574492840236322,0.012914018015311154,346
844,0.9072072072072073,0.2573605619965155,0.013262294082598724,326
845,0.9078078078078078,0.2597389828777474,0.013272237565738719,297
846,0.9084084084084084,0.2618838795734679,0.014839816084404399,272
847,0.909009009009009,0.2628993161655719,0.014563157834378492,306
848,0.9096096096096096,0.2643814207621793,0.013566253717644697,358
849,0.9102102102102102,0.266887429081174,0.013654720504348648,303
850,0.9108108108108108,0.26770282722450234,0.01466424431662565,333
851,0.9114114114114114,0.26974355741240347,0.014111502817011089,313
852,0.9120120120120121,0.27109226106125633,0.01464495493410419,324
853,0.9126126126126126,0.27395952870655393,0.013973332561644493,288
854,0.9132132132132131,0.2751616886619366,0.01389932284039797,330
855,0.9138138138138139,0.27723948223064643,0.014507254978166996,367
856,0.9144144144144144,0.27976451465893076,0.014021618115117863,338
857,0.9150150150150149,0.28024999276986196,0.014111708095365718,315
858,0.9156156156156157,0.28270835488851814,0.014558628758126949,326
859,0.9162162162162162,0.2841381873334608,0.016574182304992417,310
860,0.9168168168168168,0.28536452481952995,0.014033370727409896,312
861,0.9174174174174174,0.28768004230316113,0.01486097405082677,302
862,0.918018018018018,0.28927634889411613,0.015026567572086204,307
863,0.9186186186186187,0.2906310789960196,0.014794860046021853,321
864,0.9192192192192192,0.2923197149307735,0.014955949317728938,323
865,0.9198198198198198,0.2967511452065257,0.014841517438166588,334
866,0.9204204204204205,0.297294713224575,0.015210993131382168,314
867,0.921021021021021,0.2997775439148635,0.015915994057476165,306
868,0.9216216216216215,0.30350380609492345,0.01506299397068638,334
869,0.9222222222222223,0.3026310612941966,0.01559481301295271,324
870,0.9228228228228228,0.30520887429418125,0.01527502760117101,306
871,0.9234234234234234,0.30786743874059,0.01564124381121072,340
872,0.9240240240240241,0.3098151603237141,0.014877760208999958,344
873,0.9246246246246246,0.3112590650838197,0.015160056143818889,329
874,0.9252252252252252,0.31427643171520936,0.015005155160739385,299
875,0.9258258258258258,0.31633752405045423,0.01637420739379103,299
876,0.9264264264264264,0.3187705550591151,0.015626613395250462,300
877,0.9270270270270271,0.3198488396311563,0.01567118303055034,315
878,0.9276276276276276,0.3229483136246281,0.0161936952121852,310
879,0.9282282282282281,0.32546801967725936,0.016475852074725673,363
880,0.9288288288288289,0.32501325020684474,0.016770043182997872,316
881,0.9294294294294294,0.3302169484139859,0.016366936940139805,348
882,0.93003003003003,0.3323098494659496,0.01607708715819102,316
883,0.9306306306306307,0.3349999710430507,0.016151780525393816,306
884,0.9312312312312312,0.337050659401361,0.01581224221021605,299
885,0.9318318318318318,0.33943412094692915,0.01630841717880994,339
886,0.9324324324324325,0.3412697204013369,0.01823755872881869,335
887,0.933033033033033,0.34585157991612997,0.015421814954600236,309
888,0.9336336336336337,0.34676137166885174,0.015903388889615698,343
889,0.9342342342342342,0.3494729520779865,0.01823179885581228,347
890,0.9348348348348348,0.35223071077531,0.01695143452177103,321
891,0.9354354354354355,0.3534039753904033,0.01738211889863029,339
892,0.936036036036036,0.3563817112303492,0.016323054587699365,335
893,0.9366366366366365,0.3603980746671293,0.017650529735408663,338
894,0.9372372372372373,0.36098857432195586,0.018108861570073055,365
895,0.9378378378378378,0.3680384568421237,0.01762072246155615,332
896,0.9384384384384384,0.3680953528295016,0.018493197087243552,358
897,0.9390390390390391,0.3716765466388365,0.01740069733288644,373
898,0.9396396396396396,0.3736261490005008,0.017134206902121474,338
899,0.9402402402402403,0.3769554684036656,0.01876863120816567,323
900,0.9408408408408409,0.3804474710775514,0.017509034463878356,371
901,0.9414414414414414,0.38242190540200327,0.01723795360417675,328
902,0.9420420420420421,0.38722190315214294,0.018128500675654826,384
903,0.9426426426426426,0.3898621923090052,0.019547787893500576,349
904,0.9432432432432432,0.3913917046526204,0.01958676153449408,345
